State,State Name,Year,Month,Indicator,Data Value,Predicted Value,Percent Complete,Percent Pending Investigation,Footnote
VT,Vermont,2017,July,"Synthetic opioids, excl. methadone (T40.4)",73,75,100,0,* Underreported due to incomplete data
VT,Vermont,2017,August,"Synthetic opioids, excl. methadone (T40.4)",72,74,100,0,* Underreported due to incomplete data
VT,Vermont,2017,September,"Synthetic opioids, excl. methadone (T40.4)",69,71,100,0,* Underreported due to incomplete data
VT,Vermont,2017,October,"Synthetic opioids, excl. methadone (T40.4)",71,72,100,0,* Underreported due to incomplete data
VT,Vermont,2017,November,"Synthetic opioids, excl. methadone (T40.4)",78,79,100,0,* Underreported due to incomplete data
VT,Vermont,2017,December,"Synthetic opioids, excl. methadone (T40.4)",73,73,100,0,* Underreported due to incomplete data
VT,Vermont,2018,January,"Synthetic opioids, excl. methadone (T40.4)",74,74,100,0,* Underreported due to incomplete data
WA,Washington,2015,January,Cocaine (T40.5),87,90,100,0.007620935,
WA,Washington,2015,February,Cocaine (T40.5),88,92,100,0.00950733,
WA,Washington,2015,March,Cocaine (T40.5),88,92,100,0.00756859,
WA,Washington,2015,April,Cocaine (T40.5),87,90,100,0.007545177,
WA,Washington,2015,May,Cocaine (T40.5),85,88,100,0.007491058,
WA,Washington,2015,June,Cocaine (T40.5),85,88,100,0.005591069,
WA,Washington,2015,July,Cocaine (T40.5),85,88,100,0.005560292,
WA,Washington,2015,August,Cocaine (T40.5),82,85,100,0.005554013,
WA,Washington,2015,September,Cocaine (T40.5),87,90,100,0.005522014,
WA,Washington,2015,October,Cocaine (T40.5),84,87,100,0.007345784,
WA,Washington,2015,November,Cocaine (T40.5),84,87,100,0.00550863,
WA,Washington,2015,December,Cocaine (T40.5),82,85,100,0.005491589,
WA,Washington,2016,January,Cocaine (T40.5),86,89,100,0.005510451,
WA,Washington,2016,February,Cocaine (T40.5),89,93,100,0.003657979,
WA,Washington,2016,March,Cocaine (T40.5),88,92,100,0.005480353,
WA,Washington,2016,April,Cocaine (T40.5),86,89,100,0.00547046,
WA,Washington,2016,May,Cocaine (T40.5),86,89,100,0.005479152,
WA,Washington,2016,June,Cocaine (T40.5),82,85,100,0.005482957,
WA,Washington,2016,July,Cocaine (T40.5),80,83,100,0.007318367,
WA,Washington,2016,August,Cocaine (T40.5),92,96,100,0.00915248,
WA,Washington,2016,September,Cocaine (T40.5),93,97,100,0.014656578,
WA,Washington,2016,October,Cocaine (T40.5),89,93,100,0.016456391,
WA,Washington,2016,November,Cocaine (T40.5),83,86,100,0.018312,
WA,Washington,2016,December,Cocaine (T40.5),83,86,100,0.021911005,
WA,Washington,2017,January,Cocaine (T40.5),82,85,100,0.026892323,* Underreported due to incomplete data
WA,Washington,2017,February,Cocaine (T40.5),84,87,100,0.03209071,* Underreported due to incomplete data
WA,Washington,2017,March,Cocaine (T40.5),84,87,100,0.032071841,* Underreported due to incomplete data
WA,Washington,2017,April,Cocaine (T40.5),95,99,100,0.035641729,* Underreported due to incomplete data
WA,Washington,2017,May,Cocaine (T40.5),92,96,100,0.039149391,* Underreported due to incomplete data
WA,Washington,2017,June,Cocaine (T40.5),93,97,100,0.053461641,* Underreported due to incomplete data
WA,Washington,2017,July,Cocaine (T40.5),100,104,100,0.058741856,* Underreported due to incomplete data
WA,Washington,2017,August,Cocaine (T40.5),93,97,100,0.058401911,* Underreported due to incomplete data
WA,Washington,2017,September,Cocaine (T40.5),92,96,100,0.054770318,* Underreported due to incomplete data
WA,Washington,2017,October,Cocaine (T40.5),97,101,100,0.056496178,* Underreported due to incomplete data
WA,Washington,2017,November,Cocaine (T40.5),105,110,100,0.070170514,* Underreported due to incomplete data
WA,Washington,2017,December,Cocaine (T40.5),108,113,100,0.087750088,* Underreported due to incomplete data
WA,Washington,2018,January,Cocaine (T40.5),103,107,100,0.111642743,* Underreported due to incomplete data
WA,Washington,2015,January,Heroin (T40.1),288,289,100,0.007620935,
WA,Washington,2015,February,Heroin (T40.1),286,287,100,0.00950733,
WA,Washington,2015,March,Heroin (T40.1),297,298,100,0.00756859,
WA,Washington,2015,April,Heroin (T40.1),292,293,100,0.007545177,
WA,Washington,2015,May,Heroin (T40.1),285,286,100,0.007491058,
WA,Washington,2015,June,Heroin (T40.1),293,294,100,0.005591069,
WA,Washington,2015,July,Heroin (T40.1),288,289,100,0.005560292,
WA,Washington,2015,August,Heroin (T40.1),299,300,100,0.005554013,
WA,Washington,2015,September,Heroin (T40.1),311,312,100,0.005522014,
WA,Washington,2015,October,Heroin (T40.1),307,308,100,0.007345784,
WA,Washington,2015,November,Heroin (T40.1),307,308,100,0.00550863,
WA,Washington,2015,December,Heroin (T40.1),306,307,100,0.005491589,
WA,Washington,2016,January,Heroin (T40.1),323,324,100,0.005510451,
WA,Washington,2016,February,Heroin (T40.1),320,321,100,0.003657979,
WA,Washington,2016,March,Heroin (T40.1),317,318,100,0.005480353,
WA,Washington,2016,April,Heroin (T40.1),333,334,100,0.00547046,
WA,Washington,2016,May,Heroin (T40.1),335,336,100,0.005479152,
WA,Washington,2016,June,Heroin (T40.1),326,327,100,0.005482957,
WA,Washington,2016,July,Heroin (T40.1),334,335,100,0.007318367,
WA,Washington,2016,August,Heroin (T40.1),323,324,100,0.00915248,
WA,Washington,2016,September,Heroin (T40.1),319,320,100,0.014656578,
WA,Washington,2016,October,Heroin (T40.1),310,311,100,0.016456391,
WA,Washington,2016,November,Heroin (T40.1),299,301,100,0.018312,
WA,Washington,2016,December,Heroin (T40.1),294,296,100,0.021911005,
WA,Washington,2017,January,Heroin (T40.1),286,286,100,0.026892323,* Underreported due to incomplete data
WA,Washington,2017,February,Heroin (T40.1),291,292,100,0.03209071,* Underreported due to incomplete data
WA,Washington,2017,March,Heroin (T40.1),299,300,100,0.032071841,* Underreported due to incomplete data
WA,Washington,2017,April,Heroin (T40.1),290,290,100,0.035641729,* Underreported due to incomplete data
WI,Wisconsin,2015,March,Number of Drug Overdose Deaths,872,885,100,0.066499765,
WA,Washington,2017,May,Heroin (T40.1),297,297,100,0.039149391,* Underreported due to incomplete data
WA,Washington,2017,June,Heroin (T40.1),301,302,100,0.053461641,* Underreported due to incomplete data
WA,Washington,2017,July,Heroin (T40.1),299,304,100,0.058741856,* Underreported due to incomplete data
WA,Washington,2017,August,Heroin (T40.1),302,308,100,0.058401911,* Underreported due to incomplete data
WA,Washington,2017,September,Heroin (T40.1),306,312,100,0.054770318,* Underreported due to incomplete data
WA,Washington,2017,October,Heroin (T40.1),306,311,100,0.056496178,* Underreported due to incomplete data
WA,Washington,2017,November,Heroin (T40.1),309,314,100,0.070170514,* Underreported due to incomplete data
WA,Washington,2017,December,Heroin (T40.1),316,321,100,0.087750088,* Underreported due to incomplete data
WA,Washington,2018,January,Heroin (T40.1),323,328,100,0.111642743,* Underreported due to incomplete data
WA,Washington,2015,January,Methadone (T40.3),110,111,100,0.007620935,
WA,Washington,2015,February,Methadone (T40.3),106,107,100,0.00950733,
WA,Washington,2015,March,Methadone (T40.3),111,112,100,0.00756859,
WA,Washington,2015,April,Methadone (T40.3),109,110,100,0.007545177,
WA,Washington,2015,May,Methadone (T40.3),116,117,100,0.007491058,
WA,Washington,2015,June,Methadone (T40.3),110,111,100,0.005591069,
WA,Washington,2015,July,Methadone (T40.3),108,109,100,0.005560292,
WA,Washington,2015,August,Methadone (T40.3),105,106,100,0.005554013,
WA,Washington,2015,September,Methadone (T40.3),111,112,100,0.005522014,
WA,Washington,2015,October,Methadone (T40.3),112,113,100,0.007345784,
WA,Washington,2015,November,Methadone (T40.3),109,110,100,0.00550863,
WA,Washington,2015,December,Methadone (T40.3),115,116,100,0.005491589,
WA,Washington,2016,January,Methadone (T40.3),119,120,100,0.005510451,
WA,Washington,2016,February,Methadone (T40.3),121,122,100,0.003657979,
WA,Washington,2016,March,Methadone (T40.3),116,117,100,0.005480353,
WA,Washington,2016,April,Methadone (T40.3),122,123,100,0.00547046,
WA,Washington,2016,May,Methadone (T40.3),114,115,100,0.005479152,
WA,Washington,2016,June,Methadone (T40.3),122,123,100,0.005482957,
WA,Washington,2016,July,Methadone (T40.3),132,133,100,0.007318367,
WA,Washington,2016,August,Methadone (T40.3),135,136,100,0.00915248,
WA,Washington,2016,September,Methadone (T40.3),136,137,100,0.014656578,
WA,Washington,2016,October,Methadone (T40.3),133,134,100,0.016456391,
WA,Washington,2016,November,Methadone (T40.3),132,133,100,0.018312,
WA,Washington,2016,December,Methadone (T40.3),129,130,100,0.021911005,
WA,Washington,2017,January,Methadone (T40.3),128,128,100,0.026892323,* Underreported due to incomplete data
WA,Washington,2017,February,Methadone (T40.3),122,123,100,0.03209071,* Underreported due to incomplete data
WA,Washington,2017,March,Methadone (T40.3),127,128,100,0.032071841,* Underreported due to incomplete data
WA,Washington,2017,April,Methadone (T40.3),120,121,100,0.035641729,* Underreported due to incomplete data
WA,Washington,2017,May,Methadone (T40.3),121,123,100,0.039149391,* Underreported due to incomplete data
WA,Washington,2017,June,Methadone (T40.3),113,114,100,0.053461641,* Underreported due to incomplete data
WA,Washington,2017,July,Methadone (T40.3),110,112,100,0.058741856,* Underreported due to incomplete data
WA,Washington,2017,August,Methadone (T40.3),112,115,100,0.058401911,* Underreported due to incomplete data
WA,Washington,2017,September,Methadone (T40.3),113,115,100,0.054770318,* Underreported due to incomplete data
WA,Washington,2017,October,Methadone (T40.3),116,118,100,0.056496178,* Underreported due to incomplete data
WA,Washington,2017,November,Methadone (T40.3),121,123,100,0.070170514,* Underreported due to incomplete data
WA,Washington,2017,December,Methadone (T40.3),123,125,100,0.087750088,* Underreported due to incomplete data
WA,Washington,2018,January,Methadone (T40.3),123,126,100,0.111642743,* Underreported due to incomplete data
WA,Washington,2015,January,Natural & semi-synthetic opioids (T40.2),291,293,100,0.007620935,
WA,Washington,2015,February,Natural & semi-synthetic opioids (T40.2),282,284,100,0.00950733,
WA,Washington,2015,March,Natural & semi-synthetic opioids (T40.2),280,282,100,0.00756859,
WA,Washington,2015,April,Natural & semi-synthetic opioids (T40.2),279,281,100,0.007545177,
WA,Washington,2015,May,Natural & semi-synthetic opioids (T40.2),281,283,100,0.007491058,
WA,Washington,2015,June,Natural & semi-synthetic opioids (T40.2),280,282,100,0.005591069,
WA,Washington,2015,July,Natural & semi-synthetic opioids (T40.2),273,275,100,0.005560292,
WA,Washington,2015,August,Natural & semi-synthetic opioids (T40.2),266,268,100,0.005554013,
WA,Washington,2015,September,Natural & semi-synthetic opioids (T40.2),264,266,100,0.005522014,
WA,Washington,2015,October,Natural & semi-synthetic opioids (T40.2),268,270,100,0.007345784,
WA,Washington,2015,November,Natural & semi-synthetic opioids (T40.2),267,269,100,0.00550863,
WA,Washington,2015,December,Natural & semi-synthetic opioids (T40.2),264,266,100,0.005491589,
WA,Washington,2016,January,Natural & semi-synthetic opioids (T40.2),272,274,100,0.005510451,
WA,Washington,2016,February,Natural & semi-synthetic opioids (T40.2),278,280,100,0.003657979,
WA,Washington,2016,March,Natural & semi-synthetic opioids (T40.2),281,283,100,0.005480353,
WA,Washington,2016,April,Natural & semi-synthetic opioids (T40.2),294,296,100,0.00547046,
WA,Washington,2016,May,Natural & semi-synthetic opioids (T40.2),281,283,100,0.005479152,
WA,Washington,2016,June,Natural & semi-synthetic opioids (T40.2),295,297,100,0.005482957,
WA,Washington,2016,July,Natural & semi-synthetic opioids (T40.2),302,304,100,0.007318367,
WA,Washington,2016,August,Natural & semi-synthetic opioids (T40.2),308,311,100,0.00915248,
WA,Washington,2016,September,Natural & semi-synthetic opioids (T40.2),300,303,100,0.014656578,
WA,Washington,2016,October,Natural & semi-synthetic opioids (T40.2),298,301,100,0.016456391,
WA,Washington,2016,November,Natural & semi-synthetic opioids (T40.2),288,291,100,0.018312,
WA,Washington,2016,December,Natural & semi-synthetic opioids (T40.2),293,296,100,0.021911005,
WA,Washington,2017,January,Natural & semi-synthetic opioids (T40.2),283,284,100,0.026892323,* Underreported due to incomplete data
WA,Washington,2017,February,Natural & semi-synthetic opioids (T40.2),275,277,100,0.03209071,* Underreported due to incomplete data
WA,Washington,2017,March,Natural & semi-synthetic opioids (T40.2),279,282,100,0.032071841,* Underreported due to incomplete data
WA,Washington,2017,April,Natural & semi-synthetic opioids (T40.2),260,263,100,0.035641729,* Underreported due to incomplete data
WA,Washington,2017,May,Natural & semi-synthetic opioids (T40.2),260,262,100,0.039149391,* Underreported due to incomplete data
WA,Washington,2017,June,Natural & semi-synthetic opioids (T40.2),247,251,100,0.053461641,* Underreported due to incomplete data
WA,Washington,2017,July,Natural & semi-synthetic opioids (T40.2),240,245,100,0.058741856,* Underreported due to incomplete data
WA,Washington,2017,August,Natural & semi-synthetic opioids (T40.2),236,242,100,0.058401911,* Underreported due to incomplete data
WA,Washington,2017,September,Natural & semi-synthetic opioids (T40.2),248,254,100,0.054770318,* Underreported due to incomplete data
WA,Washington,2017,October,Natural & semi-synthetic opioids (T40.2),248,254,100,0.056496178,* Underreported due to incomplete data
WA,Washington,2017,November,Natural & semi-synthetic opioids (T40.2),252,258,100,0.070170514,* Underreported due to incomplete data
WA,Washington,2017,December,Natural & semi-synthetic opioids (T40.2),248,252,100,0.087750088,* Underreported due to incomplete data
WA,Washington,2018,January,Natural & semi-synthetic opioids (T40.2),248,254,100,0.111642743,* Underreported due to incomplete data
WA,Washington,2015,January,Number of Deaths,"52,487",,100,0.007620935,
WA,Washington,2015,February,Number of Deaths,"52,591",,100,0.00950733,
WA,Washington,2015,March,Number of Deaths,"52,850",,100,0.00756859,
WA,Washington,2015,April,Number of Deaths,"53,014",,100,0.007545177,
WA,Washington,2015,May,Number of Deaths,"53,397",,100,0.007491058,
WA,Washington,2015,June,Number of Deaths,"53,657",,100,0.005591069,
WA,Washington,2015,July,Number of Deaths,"53,954",,100,0.005560292,
WA,Washington,2015,August,Number of Deaths,"54,015",,100,0.005554013,
WA,Washington,2015,September,Number of Deaths,"54,328",,100,0.005522014,
WA,Washington,2015,October,Number of Deaths,"54,453",,100,0.007345784,
WA,Washington,2015,November,Number of Deaths,"54,460",,100,0.00550863,
WA,Washington,2015,December,Number of Deaths,"54,629",,100,0.005491589,
WA,Washington,2016,January,Number of Deaths,"54,442",,100,0.005510451,
WA,Washington,2016,February,Number of Deaths,"54,675",,100,0.003657979,
WA,Washington,2016,March,Number of Deaths,"54,741",,100,0.005480353,
WA,Washington,2016,April,Number of Deaths,"54,840",,100,0.00547046,
WA,Washington,2016,May,Number of Deaths,"54,753",,100,0.005479152,
WA,Washington,2016,June,Number of Deaths,"54,715",,100,0.005482957,
WA,Washington,2016,July,Number of Deaths,"54,657",,100,0.007318367,
WA,Washington,2016,August,Number of Deaths,"54,630",,100,0.00915248,
WA,Washington,2016,September,Number of Deaths,"54,583",,100,0.014656578,
WA,Washington,2016,October,Number of Deaths,"54,690",,100,0.016456391,
WA,Washington,2016,November,Number of Deaths,"54,609",,100,0.018312,
WA,Washington,2016,December,Number of Deaths,"54,767",,100,0.021911005,
WA,Washington,2017,January,Number of Deaths,"55,778",,100,0.026892323,* Underreported due to incomplete data
WA,Washington,2017,February,Number of Deaths,"56,091",,100,0.03209071,* Underreported due to incomplete data
WA,Washington,2017,March,Number of Deaths,"56,124",,100,0.032071841,* Underreported due to incomplete data
WA,Washington,2017,April,Number of Deaths,"56,114",,100,0.035641729,* Underreported due to incomplete data
WA,Washington,2017,May,Number of Deaths,"56,195",,100,0.039149391,* Underreported due to incomplete data
WA,Washington,2017,June,Number of Deaths,"56,115",,100,0.053461641,* Underreported due to incomplete data
WA,Washington,2017,July,Number of Deaths,"56,178",,100,0.058741856,* Underreported due to incomplete data
WA,Washington,2017,August,Number of Deaths,"56,505",,100,0.058401911,* Underreported due to incomplete data
WA,Washington,2017,September,Number of Deaths,"56,600",,100,0.054770318,* Underreported due to incomplete data
WA,Washington,2017,October,Number of Deaths,"56,641",,100,0.056496178,* Underreported due to incomplete data
WA,Washington,2017,November,Number of Deaths,"57,004",,100,0.070170514,* Underreported due to incomplete data
WA,Washington,2017,December,Number of Deaths,"56,980",,100,0.087750088,* Underreported due to incomplete data
WA,Washington,2018,January,Number of Deaths,"56,430",,100,0.111642743,* Underreported due to incomplete data
WA,Washington,2015,January,Number of Drug Overdose Deaths,996,"1,001",100,0.007620935,
WA,Washington,2015,February,Number of Drug Overdose Deaths,"1,000","1,006",100,0.00950733,
WA,Washington,2015,March,Number of Drug Overdose Deaths,"1,018","1,023",100,0.00756859,
WA,Washington,2015,April,Number of Drug Overdose Deaths,"1,017","1,022",100,0.007545177,
WA,Washington,2015,May,Number of Drug Overdose Deaths,"1,020","1,025",100,0.007491058,
WA,Washington,2015,June,Number of Drug Overdose Deaths,"1,050","1,055",100,0.005591069,
WA,Washington,2015,July,Number of Drug Overdose Deaths,"1,068","1,073",100,0.005560292,
WA,Washington,2015,August,Number of Drug Overdose Deaths,"1,066","1,071",100,0.005554013,
WA,Washington,2015,September,Number of Drug Overdose Deaths,"1,090","1,095",100,0.005522014,
WA,Washington,2015,October,Number of Drug Overdose Deaths,"1,099","1,105",100,0.007345784,
WA,Washington,2015,November,Number of Drug Overdose Deaths,"1,110","1,115",100,0.00550863,
WA,Washington,2015,December,Number of Drug Overdose Deaths,"1,109","1,114",100,0.005491589,
WA,Washington,2016,January,Number of Drug Overdose Deaths,"1,134","1,139",100,0.005510451,
WA,Washington,2016,February,Number of Drug Overdose Deaths,"1,139","1,144",100,0.003657979,
WA,Washington,2016,March,Number of Drug Overdose Deaths,"1,137","1,142",100,0.005480353,
WA,Washington,2016,April,Number of Drug Overdose Deaths,"1,165","1,171",100,0.00547046,
